Well_Name,2.0388886332511902E-4, 0.504653888870962, 1.0085455555235967, 1.5129927777452394, 2.016884444397874, 2.5199427777552046, 3.0255038888426498, 3.5299511110642925, 4.036064999992959, 4.539126111078076, 5.0424622222199105, 5.546076111088041, 6.050526111095678, 6.556642777752131, 7.0594372221967205, 7.561387222202029, 8.066392777720466, 8.571395555511117, 9.075289999949746, 9.580014999955893, 10.08612888888456, 10.591131666617002, 11.095855277730152, 11.601692222175188, 12.10558388888603, 12.611426944436971, 13.114485277736094, 13.620321944414172, 14.125324722204823, 14.631993333285209, 15.139776666648686, 15.644779444439337, 16.14922666666098, 16.65311555552762, 17.157562777749263, 17.662843333324417, 18.167568333330564, 18.6714599999832, 19.175351666635834, 19.680354444426484, 20.184801666648127, 20.689801666652784, 21.194804444443434, 21.700082222174387, 22.20702944439836, 22.71147666662, 23.216201666626148, 23.722034999984317, 24.227315555501264, 24.73342944442993, 25.238429444434587, 25.743987777736038, 26.25093499996001, 26.757601666613482, 27.26232666661963, 27.76732944441028, 28.27400166663574, 28.77817111107288, 29.283729444432538, 29.7890072222217, 30.29539888887666, 30.80067944439361, 31.307904444402084, 31.812348888837732, 32.318184999981895, 32.82235166663304, 33.3284655555035, 33.83291277772514, 34.3381905555143, 34.84347111108946, 35.350140555528924, 35.85625166661339, 36.36264333332656, 36.8665322221932, 37.37209055555286, 37.87653499998851, 38.379871111072134, 38.88376277772477, 39.38959611108294, 39.89709888887592, 40.40293222217588, 40.90821277775103, 41.41349333332619, 41.91960444441065, 42.424051666632295, 42.92877666663844, 43.434887777722906, 43.940446111082565, 44.44628222216852, 44.951837777742185, 45.456840555532835, 45.9623961111065, 46.46712111105444, 46.9723988888436, 47.478512777772266, 47.984901666641235, 48.488515555509366, 48.994348888867535, 49.499351666658185, 50.00601833331166, 50.51213222218212, 51.01713499997277, 51.52241277776193, 52.028248888847884, 52.53380444442155, 53.03825166664319, 53.543807222216856, 54.048532222164795, 54.55353222216945, 55.05909055552911, 55.56520444439957, 56.07020722219022, 56.57548499997938, 57.08048777777003, 57.585209999990184, 58.09021277772263, 58.59493499994278, 59.100215555517934, 59.605493333307095, 60.110501666611526, 60.61467111110687, 61.11967111105332, 61.62439611105947, 62.13023222220363, 62.63523222220829, 63.141901666647755, 63.64745722222142, 64.15245999995386, 64.65829611109802, 65.1649627777515, 
K21,0.119,0.119,0.106,0.114,0.11,0.112,0.115,0.111,0.109,0.12,0.122,0.121,0.122,0.132,0.142,0.148,0.158,0.154,0.174,0.202,0.2,0.238,0.264,0.293,0.323,0.357,0.384,0.441,0.465,0.551,0.563,0.581,0.632,0.645,0.633,0.667,0.675,0.675,0.681,0.656,0.692,0.688,0.696,0.697,0.7,0.678,0.678,0.682,0.71,0.713,0.693,0.719,0.722,0.723,0.727,0.701,0.73,0.732,0.738,0.741,0.744,0.743,0.749,0.754,0.753,0.729,0.757,0.736,0.742,0.743,0.746,0.751,0.778,0.755,0.783,0.788,0.792,0.769,0.799,0.775,0.779,0.808,0.812,0.814,0.818,0.817,0.79,0.825,0.826,0.824,0.834,0.83,0.837,0.839,0.81,0.839,0.844,0.842,0.844,0.849,0.851,0.85,0.85,0.825,0.861,0.864,0.862,0.831,0.867,0.868,0.87,0.844,0.874,0.878,0.846,0.876,0.853,0.886,0.856,0.883,0.887,0.859,0.894,0.889,0.891,0.893,0.894,0.899,0.866,0.87,
K22,0.096,0.099,0.091,0.097,0.093,0.097,0.104,0.103,0.106,0.114,0.119,0.123,0.131,0.145,0.156,0.169,0.186,0.201,0.219,0.25,0.272,0.312,0.346,0.388,0.434,0.48,0.517,0.589,0.65,0.746,0.752,0.781,0.824,0.839,0.828,0.848,0.848,0.854,0.856,0.839,0.862,0.862,0.861,0.862,0.864,0.852,0.847,0.853,0.875,0.877,0.86,0.876,0.882,0.879,0.888,0.873,0.89,0.883,0.891,0.891,0.897,0.895,0.903,0.907,0.909,0.896,0.914,0.895,0.901,0.905,0.906,0.908,0.929,0.91,0.931,0.937,0.938,0.927,0.952,0.936,0.941,0.968,0.963,0.97,0.977,0.982,0.96,0.983,0.986,0.986,0.994,0.987,0.995,0.998,0.98,0.995,1.007,1.001,1.005,1.013,1.012,1.015,1.012,1.005,1.026,1.031,1.027,1.011,1.032,1.032,1.042,1.022,1.036,1.042,1.022,1.041,1.03,1.044,1.033,1.047,1.053,1.031,1.057,1.056,1.052,1.056,1.056,1.062,1.05,1.051,
