Well_Name,1.055555185303092E-5, 0.5050105555565096, 1.0097355555626564, 1.5161272222176194, 2.020849444437772, 2.526407777739223, 3.0319633333128877, 3.5369633333175443, 4.042799444403499, 4.54807722219266, 5.558077222201973, 6.06280222220812, 6.569468888861593, 7.075027222221252, 7.580027222225908, 8.086416111094877, 8.592249444453046, 9.09614111110568, 9.601696666621137, 10.107529999979306, 10.613366111065261, 11.11919944442343, 11.62447722221259, 12.13059111108305, 12.637257777736522, 13.650871666672174, 14.15892722218996, 14.665593888843432, 15.17115222220309, 15.67698555556126, 16.18281888886122, 16.689210555516183, 18.207821666670498, 18.713102222187445, 19.219213333330117, 19.725602222199086, 20.23199388885405, 20.737549444427714, 21.24449388886569, 21.751163333305158, 22.25782999995863, 22.764218888885807, 23.270332777756266, 23.776166111114435, 24.281721666629892, 24.78839111106936, 25.296724444429856, 25.803113333298825, 26.308671666658483, 26.813949444447644, 27.320341111102607, 28.333118888898753, 28.84061888884753, 29.347843888856005, 30.36173277773196, 30.86867999995593, 31.3745133333141, 31.882846666674595, 32.389793888898566, 32.89701611112105, 33.91062999999849, 34.417296666651964, 34.92424111108994, 35.4297994444496, 35.93535499996506, 36.44202166667674, 36.94980222219601, 37.457024444418494, 37.96507999999449, 38.47202722221846, 38.97980500000995, 39.48730777774472, 39.99341888888739, 40.49980777775636, 41.007032777764834, 42.022032777778804, 42.52731333329575, 43.03453555551823, 44.04926055553369, 44.55814944440499, 45.57176333334064, 46.0778772222111, 46.58593277778709, 47.093174444453325, 48.10539944440825, 48.612624444416724, 49.119571666640695, 49.627349444432184, 50.134296666656155, 50.64096611109562, 51.1484688888886, 51.65624666662188, 52.16263833333505, 52.66986333334353, 53.17764111107681, 53.684866111085285, 54.69931333331624, 55.206538333324715, 55.71431888884399, 56.22182166663697, 57.23793555551674, 57.74515777773922, 58.25127166666789, 58.759052222187165, 59.264885555545334, 59.77266611106461, 60.27961333328858, 60.78544666664675, 61.29378277773503, 61.80128555552801, 62.307952222181484, 62.81517722218996, 63.32267999998294, 63.83073555555893, 64.33629388886038, 64.84351888886886, 65.35046611109283, 
K21,0.302,0.327,0.329,0.341,0.36,0.389,0.422,0.463,0.506,0.553,0.665,0.736,0.775,0.797,0.823,0.832,0.846,0.846,0.844,0.849,0.85,0.852,0.854,0.859,0.857,0.861,0.861,0.869,0.871,0.867,0.87,0.871,0.875,0.871,0.876,0.879,0.879,0.88,0.886,0.886,0.891,0.89,0.888,0.893,0.907,0.896,0.894,0.905,0.904,0.907,0.914,0.917,0.92,0.917,0.925,0.928,0.929,0.927,0.934,0.934,0.943,0.946,0.951,0.954,0.956,0.954,0.956,0.958,0.96,0.965,0.969,0.97,0.977,0.974,0.976,0.981,0.987,0.983,0.99,0.987,0.998,0.986,0.999,0.997,0.998,1.001,1.011,1.006,1.01,1.014,1.016,1.021,1.017,1.019,1.02,1.026,1.027,1.034,1.031,1.039,1.044,1.044,1.04,1.049,1.052,1.049,1.054,1.057,1.065,1.054,1.052,1.059,1.067,1.063,1.067,1.066,1.072,
K22,0.259,0.26,0.264,0.275,0.291,0.315,0.34,0.376,0.418,0.458,0.54,0.598,0.657,0.699,0.729,0.75,0.757,0.77,0.773,0.78,0.778,0.781,0.786,0.788,0.795,0.794,0.795,0.799,0.803,0.805,0.806,0.812,0.813,0.813,0.818,0.817,0.818,0.824,0.825,0.828,0.834,0.836,0.84,0.838,0.854,0.842,0.843,0.85,0.849,0.851,0.857,0.866,0.868,0.869,0.88,0.885,0.887,0.885,0.894,0.895,0.901,0.902,0.907,0.908,0.909,0.91,0.911,0.915,0.916,0.915,0.923,0.92,0.927,0.93,0.931,0.934,0.948,0.94,0.947,0.947,0.968,0.956,0.962,0.963,0.963,0.973,0.976,0.967,0.972,0.975,0.978,0.982,0.987,0.986,0.985,0.991,0.995,0.997,1.0,1.008,1.016,1.016,1.013,1.021,1.017,1.018,1.029,1.032,1.049,1.033,1.028,1.03,1.038,1.04,1.039,1.038,1.04,
