Well_Name,6.638886407017708E-5, 0.5056219444377348, 1.0109024999546818, 1.5184024999616668, 2.0234024999663234, 2.529513611108996, 3.035069166624453, 3.542016388848424, 4.048127499991097, 4.556183055508882, 5.061460833298042, 5.568405277736019, 6.075630277744494, 6.583130277751479, 7.089796944404952, 7.595630277763121, 8.103130277770106, 8.609519166639075, 9.118410833296366, 9.625633055518847, 10.134521944448352, 10.641466388886329, 11.14868861110881, 11.656191388843581, 12.163691388850566, 12.671191388857551, 13.17896916664904, 13.685635833302513, 14.192858055524994, 14.698694166669156, 15.206471944402438, 15.714805277762935, 16.222860833338927, 16.73147194442572, 17.2389747222187, 17.744530277734157, 18.251196944445837, 18.759252499963623, 19.266474722186103, 19.77536361111561, 20.28175527777057, 20.788977499993052, 21.29786638886435, 21.80508861108683, 22.313421944447327, 22.822310833318625, 23.3295358333271, 23.835646944411565, 24.34203583333874, 24.850091388856526, 25.35814694443252, 25.867871944443323, 26.376483055530116, 26.885094166675117, 27.395371944410726, 27.905094166635536, 28.41287472221302, 28.920930277730804, 29.42843027773779, 29.938708055531606, 30.44537472218508, 30.95426638884237, 31.46093305555405, 31.968710833287332, 32.47732194443233, 32.98565527773462, 33.4931580555276, 34.00010249996558, 34.50788027775707, 35.01593583333306, 35.52426916663535, 36.03149138885783, 36.53899416665081, 37.0467719444423, 37.55510527774459, 38.06371638888959, 38.57204972219188, 39.080108055553865, 39.58677472220734, 40.09510805550963, 40.60316361108562, 41.11288583331043, 41.62288583331974, 42.13149972219253, 42.63983305555303, 43.14761083328631, 43.6553886110778, 44.16344416665379, 44.67094694444677, 45.179835833318066, 45.68928027775837, 46.19761361111887, 46.705113611067645, 47.21317194442963, 47.72150527773192, 48.22983861109242, 48.73900527774822, 49.246505277755205, 49.756785833335016, 50.2648413888528, 50.773730277782306, 51.28123027773108, 51.790674722229596, 52.29817472217837, 52.80595527775586, 53.31401083333185, 53.82373305555666, 54.331788611074444, 54.83984694443643, 55.34706916665891, 55.85651361109922, 56.366791388893034, 56.875958055548836, 57.38429416663712, 57.892627499997616, 58.40151638886891, 58.911516388878226, 59.42068305553403, 59.93013027776033, 60.44068583333865, 60.95013027777895, 61.459296944434755, 61.967630277737044, 62.475966388883535, 63.49013305554399, 63.99818861106178, 64.50707749999128, 65.01541361107957, 
E13,0.109,0.108,0.108,0.107,0.107,0.111,0.113,0.115,0.118,0.122,0.125,0.129,0.135,0.142,0.15,0.158,0.167,0.178,0.192,0.208,0.221,0.238,0.258,0.279,0.309,0.327,0.36,0.398,0.442,0.472,0.491,0.501,0.509,0.515,0.517,0.517,0.531,0.52,0.519,0.536,0.524,0.525,0.526,0.545,0.544,0.533,0.534,0.538,0.535,0.538,0.539,0.54,0.542,0.541,0.544,0.546,0.549,0.548,0.551,0.55,0.549,0.554,0.552,0.555,0.575,0.554,0.558,0.558,0.559,0.559,0.56,0.56,0.583,0.587,0.566,0.568,0.569,0.568,0.569,0.57,0.571,0.572,0.572,0.572,0.596,0.575,0.598,0.577,0.579,0.577,0.58,0.58,0.581,0.581,0.58,0.582,0.581,0.582,0.58,0.583,0.584,0.582,0.585,0.587,0.586,0.613,0.587,0.586,0.588,0.587,0.588,0.586,0.589,0.59,0.588,0.59,0.612,0.59,0.612,0.589,0.588,0.589,0.592,0.589,0.588,0.591,0.591,0.592,
E14,0.125,0.125,0.125,0.121,0.122,0.125,0.128,0.132,0.136,0.14,0.146,0.153,0.159,0.17,0.18,0.193,0.205,0.224,0.241,0.263,0.283,0.304,0.332,0.363,0.406,0.428,0.449,0.458,0.464,0.474,0.477,0.48,0.479,0.482,0.482,0.483,0.489,0.486,0.486,0.493,0.493,0.497,0.495,0.503,0.501,0.497,0.5,0.504,0.5,0.505,0.503,0.506,0.507,0.508,0.51,0.513,0.513,0.514,0.517,0.52,0.518,0.523,0.523,0.524,0.528,0.527,0.528,0.529,0.53,0.53,0.529,0.53,0.534,0.536,0.534,0.538,0.536,0.537,0.539,0.542,0.542,0.54,0.541,0.542,0.545,0.542,0.548,0.546,0.545,0.546,0.546,0.547,0.548,0.55,0.549,0.549,0.55,0.551,0.549,0.55,0.554,0.553,0.554,0.557,0.553,0.56,0.557,0.555,0.557,0.557,0.557,0.557,0.557,0.56,0.558,0.56,0.562,0.558,0.562,0.56,0.558,0.558,0.561,0.56,0.561,0.562,0.561,0.561,
F13,0.284,0.304,0.292,0.298,0.305,0.315,0.33,0.347,0.368,0.393,0.417,0.446,0.475,0.514,0.563,0.603,0.631,0.642,0.659,0.664,0.665,0.666,0.668,0.668,0.681,0.674,0.682,0.68,0.684,0.684,0.685,0.687,0.692,0.69,0.694,0.691,0.699,0.696,0.699,0.705,0.702,0.701,0.704,0.714,0.713,0.711,0.71,0.714,0.715,0.714,0.716,0.718,0.72,0.718,0.722,0.722,0.722,0.726,0.725,0.728,0.728,0.728,0.728,0.729,0.734,0.732,0.732,0.734,0.732,0.733,0.731,0.731,0.741,0.74,0.739,0.744,0.74,0.742,0.744,0.743,0.749,0.746,0.748,0.75,0.75,0.747,0.753,0.753,0.755,0.754,0.755,0.756,0.758,0.757,0.758,0.76,0.758,0.759,0.759,0.761,0.762,0.761,0.764,0.765,0.763,0.765,0.764,0.764,0.763,0.765,0.767,0.763,0.764,0.762,0.765,0.765,0.768,0.766,0.768,0.764,0.762,0.764,0.764,0.767,0.763,0.766,0.766,0.765,
F14,0.098,0.108,0.109,0.107,0.108,0.111,0.114,0.117,0.12,0.125,0.13,0.135,0.14,0.148,0.156,0.164,0.173,0.185,0.2,0.218,0.229,0.246,0.265,0.285,0.318,0.336,0.366,0.399,0.437,0.481,0.523,0.547,0.561,0.575,0.587,0.59,0.611,0.604,0.605,0.626,0.611,0.615,0.62,0.639,0.64,0.632,0.631,0.636,0.638,0.636,0.641,0.642,0.643,0.64,0.645,0.646,0.646,0.651,0.651,0.653,0.655,0.655,0.657,0.661,0.681,0.662,0.664,0.664,0.666,0.665,0.664,0.665,0.687,0.689,0.669,0.676,0.674,0.677,0.679,0.678,0.682,0.681,0.681,0.685,0.704,0.686,0.708,0.689,0.688,0.692,0.69,0.692,0.695,0.693,0.694,0.695,0.696,0.698,0.698,0.698,0.697,0.699,0.702,0.705,0.701,0.721,0.703,0.707,0.707,0.707,0.708,0.705,0.703,0.707,0.708,0.708,0.728,0.71,0.732,0.711,0.71,0.711,0.712,0.715,0.713,0.714,0.713,0.717,
